AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2018,7,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,39.0,0.7
2017,3,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,45.0,522.0,0.45
2021,12,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,0.0,12.0,300.0,1.0
2021,11,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,0.0,47.0,1175.0,0.5
2020,3,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,4,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,1.0,2.0,37.0,0.95
2019,5,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,76.326,1.6
2017,3,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,2,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,2,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.0,0.45
2015,11,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,HUAYTARA,PILPICHACA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),0.0,8.0,101.2,0.45
2022,12,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,3,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,3.0,1.0,19.6,0.7
2020,6,HUANCAVELICA,HUAYTARA,AYAVI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2023,3,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,3.0,5.0,100.0,1.8
2022,7,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,30.0,1.87
2016,1,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,34.0,365.0,1.1
2022,1,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,14.0,0.0,0.0,0.0
2016,7,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2023,4,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,40.0,60.0,930.0,0.85
2018,11,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
