ID,CULTVRNAME,LAT,LONG,SPP2
14029,Maymishicra muru,-9.89376,-76.42928,Papa
14030,Muru panatawina,-9.89376,-76.42928,Papa
14031,Millacash,-9.89376,-76.42928,Papa
14032,Misha capulí,-9.89376,-76.42928,Papa
14034,Misha amarilla,-9.89376,-76.42928,Papa
14035,Mirasol juito,-9.89376,-76.42928,Papa
14036,Mirasol,-9.89376,-76.42928,Papa
14037,Maymishicra redondo,-9.89376,-76.42928,Papa
14038,Millacash papa,-9.89376,-76.42928,Papa
14039,Mendoza papa,-9.89376,-76.42928,Papa
14040,Milagros,-9.89376,-76.42928,Papa
14041,Milagro moro,-9.89376,-76.42928,Papa
14042,Milagro,-9.89376,-76.42928,Papa
14043,Miguel juito,-9.89376,-76.42928,Papa
14044,Michipa shongun,-9.89376,-76.42928,Papa
14045,Marquina,-9.89376,-76.42928,Papa
14046,Minchi,-9.89376,-76.42928,Papa
14047,Maltina,-9.89376,-76.42928,Papa
14048,Masha wagache,-9.89376,-76.42928,Papa
14049,Manca nawi amarilla,-9.89376,-76.42928,Papa
14050,Manao juyto,-9.89376,-76.42928,Papa
14051,Mamapapa,-9.89376,-76.42928,Papa
14052,Mamalucha amarilla,-9.89376,-76.42928,Papa
14053,Manca ñawi blanco,-9.89376,-76.42928,Papa
14054,Mamally,-9.89376,-76.42928,Papa
14055,Mancanawi juito,-9.89376,-76.42928,Papa
14056,Maimishicra pinto,-9.89376,-76.42928,Papa
14057,Maimishicra blanco,-9.89376,-76.42928,Papa
14058,Maimishicra azul,-9.89376,-76.42928,Papa
14059,Maimish juyto,-9.89376,-76.42928,Papa
14060,Luychupa uman,-9.89376,-76.42928,Papa
14061,Luychupa rinrin,-9.89376,-76.42928,Papa
14062,Mamalucha,-9.89376,-76.42928,Papa
14063,Margicina,-9.89376,-76.42928,Papa
14064,Misha juyto,-9.89376,-76.42928,Papa
14065,Mariva,-9.89376,-76.42928,Papa
14066,Mariposa,-9.89376,-76.42928,Papa
14067,Mariasina,-9.89376,-76.42928,Papa
14068,Mariahuanca,-9.89376,-76.42928,Papa
14069,Manca ñawi,-9.89376,-76.42928,Papa
14070,Margusina,-9.89376,-76.42928,Papa
14071,Marquina amarillo,-9.89376,-76.42928,Papa
14072,Maran juito,-9.89376,-76.42928,Papa
14073,Maqui papa,-9.89376,-76.42928,Papa
14074,Manzana rosado,-9.89376,-76.42928,Papa
14075,Manzana rojo,-9.89376,-76.42928,Papa
14076,Manzana blanco,-9.89376,-76.42928,Papa
14077,Manzana,-9.89376,-76.42928,Papa
14078,María cruz,-9.89376,-76.42928,Papa
14079,Mula jitarpo negro,-9.89376,-76.42928,Papa
14080,Moro uchu uchu,-9.89376,-76.42928,Papa
14081,Muru conchucano,-9.89376,-76.42928,Papa
14084,Muru auquin juyto,-9.89376,-76.42928,Papa
14085,Muru culeto,-9.89376,-76.42928,Papa
14086,Muru algo puñuy,-9.89376,-76.42928,Papa
14088,Mula jitarpo blanco,-9.89376,-76.42928,Papa
14089,Mula jitarpo azul,-9.89376,-76.42928,Papa
14090,Mula jitarpo,-9.89376,-76.42928,Papa
14096,Muru pampamarquina,-9.89376,-76.42928,Papa
14097,Muru pampamachay,-9.89376,-76.42928,Papa
14098,Muru paltaj,-9.89376,-76.42928,Papa
14101,Muru culebra,-9.89376,-76.42928,Papa
14103,Moro rima rima,-9.89376,-76.42928,Papa
14104,Muru mulajitarpoj,-9.89376,-76.42928,Papa
14107,Muru juyto,-9.89376,-76.42928,Papa
14108,Muru jagre,-9.89376,-76.42928,Papa
14109,Muru hualash,-9.89376,-76.42928,Papa
14110,Muru pacha,-9.89376,-76.42928,Papa
14111,Mishapapa,-9.89376,-76.42928,Papa
14113,Mishipa sengan,-9.89376,-76.42928,Papa
14114,Mishipa rinrin papa,-9.89376,-76.42928,Papa
14116,Mishipa acan,-9.89376,-76.42928,Papa
14118,Mishi juitu,-9.89376,-76.42928,Papa
14119,Mishti papa,-9.89376,-76.42928,Papa
14120,Mishaco paltag,-9.89376,-76.42928,Papa
14121,Misha tumbay,-9.89376,-76.42928,Papa
14124,Misha piña,-9.89376,-76.42928,Papa
14125,Lumsuy huagaseg,-9.89376,-76.42928,Papa
14127,Morado anilina,-9.89376,-76.42928,Papa
14128,Moro pacho,-9.89376,-76.42928,Papa
14129,Morado shongo,-9.89376,-76.42928,Papa
14130,Morado shagapa,-9.89376,-76.42928,Papa
14131,Morado pishgosh,-9.89376,-76.42928,Papa
14132,Morado juito,-9.89376,-76.42928,Papa
14133,Mishti juitu,-9.89376,-76.42928,Papa
14134,Morado añil papa,-9.89376,-76.42928,Papa
14135,Misha huarmi,-9.89376,-76.42928,Papa
14137,Mono papa,-9.89376,-76.42928,Papa
14138,Misión rosado,-9.89376,-76.42928,Papa
14139,Misión blanco,-9.89376,-76.42928,Papa
14140,Misión,-9.89376,-76.42928,Papa
14141,Mishunga,-9.89376,-76.42928,Papa
14142,Morado janca shiri,-9.89376,-76.42928,Papa
14143,Hugarina,-9.89376,-76.42928,Papa
14144,Huayca chucu pinto,-9.89376,-76.42928,Papa
14146,Huishash juito,-9.89376,-76.42928,Papa
14147,Huisha papa,-9.89376,-76.42928,Papa
14148,Huisculpa huaman,-9.89376,-76.42928,Papa
14149,Iscapapa rojo,-9.89376,-76.42928,Papa
14150,Huiclush negro,-9.89376,-76.42928,Papa
14151,Iscu juyto,-9.89376,-76.42928,Papa
14153,Huayta papa,-9.89376,-76.42928,Papa
14154,Huayta chuco,-9.89376,-76.42928,Papa
14155,Huayrush juito,-9.89376,-76.42928,Papa
14157,Jacapa runtun,-9.89376,-76.42928,Papa
14158,Huisculpa atacan,-9.89376,-76.42928,Papa
14159,Ishcush juyto,-9.89376,-76.42928,Papa
14161,Jacapa ñatinnin papa,-9.89376,-76.42928,Papa
14162,Jabon juito,-9.89376,-76.42928,Papa
14163,Isqui juyto,-9.89376,-76.42928,Papa
14164,Ishpingu,-9.89376,-76.42928,Papa
14165,Iscajuyto,-9.89376,-76.42928,Papa
14166,Isho juyto,-9.89376,-76.42928,Papa
14167,Huayanay,-9.89376,-76.42928,Papa
14168,Ishcush juito,-9.89376,-76.42928,Papa
14169,Puca jacre,-9.89376,-76.42928,Papa
14170,Ishcupuro rojo,-9.89376,-76.42928,Papa
14171,Ishcupuro,-9.89376,-76.42928,Papa
14172,Ishcuñulu,-9.89376,-76.42928,Papa
14173,Ishcu juito,-9.89376,-76.42928,Papa
14174,Ishpi papa,-9.89376,-76.42928,Papa
14175,Hualash azul,-9.89376,-76.42928,Papa
14177,Huamalli,-9.89376,-76.42928,Papa
14178,Huallanquina,-9.89376,-76.42928,Papa
14179,Hualash rosado,-9.89376,-76.42928,Papa
14180,Hualash rojo,-9.89376,-76.42928,Papa
14181,Huamashina,-9.89376,-76.42928,Papa
14182,Hualash blanco,-9.89376,-76.42928,Papa
14183,Huana shina,-9.89376,-76.42928,Papa
14184,Hualash,-9.89376,-76.42928,Papa
14185,Huacuy tatash,-9.89376,-76.42928,Papa
14186,Huacuy negro juito,-9.89376,-76.42928,Papa
14187,Huacuy juito,-9.89376,-76.42928,Papa
14188,Huacuy blanco juyto,-9.89376,-76.42928,Papa
14189,Huacuy,-9.89376,-76.42928,Papa
14190,Hualash negro,-9.89376,-76.42928,Papa
14191,Huarashina ruiru,-9.89376,-76.42928,Papa
14192,Huatapoguy chaucha,-9.89376,-76.42928,Papa
14193,Huasa huasina,-9.89376,-76.42928,Papa
14194,Huarmihuagaseg papa,-9.89376,-76.42928,Papa
14195,Huarino,-9.89376,-76.42928,Papa
14196,Huarina,-9.89376,-76.42928,Papa
14197,Huamalli juito,-9.89376,-76.42928,Papa
14198,Huari papa,-9.89376,-76.42928,Papa
14199,Jacapa rurun,-9.89376,-76.42928,Papa
14200,Huarag poguy,-9.89376,-76.42928,Papa
14201,Huanuqueñita,-9.89376,-76.42928,Papa
14202,Huanchuyro juito,-9.89376,-76.42928,Papa
14203,Huancavelicano,-9.89376,-76.42928,Papa
14204,Huanca juito,-9.89376,-76.42928,Papa
14205,Huanca huayro,-9.89376,-76.42928,Papa
14206,Huaricancha,-9.89376,-76.42928,Papa
14207,Layapa tuctun,-9.89376,-76.42928,Papa
14209,Llacsawarina,-9.89376,-76.42928,Papa
14210,Llacon papa,-9.89376,-76.42928,Papa
14211,Linlina,-9.89376,-76.42928,Papa
14212,Librush,-9.89376,-76.42928,Papa
14213,Llamapa cuncan,-9.89376,-76.42928,Papa
14214,Laypina papa,-9.89376,-76.42928,Papa
14215,Llamapa nawin,-9.89376,-76.42928,Papa
14216,Layapa sapin,-9.89376,-76.42928,Papa
14221,Jacapa ñatunin,-9.89376,-76.42928,Papa
14222,Lengua de vaca,-9.89376,-76.42928,Papa
14223,Llapchi,-9.89376,-76.42928,Papa
14224,Ishcupuru blanco,-9.89376,-76.42928,Papa
14225,Lumchuy wagache,-9.89376,-76.42928,Papa
14226,Lucuma papa,-9.89376,-76.42928,Papa
14227,Lopis juitu,-9.89376,-76.42928,Papa
14228,Loglana,-9.89376,-76.42928,Papa
14229,Llamapa chupan,-9.89376,-76.42928,Papa
14230,Llaypina,-9.89376,-76.42928,Papa
14232,Llapan shongu juitu,-9.89376,-76.42928,Papa
14233,Llanquish juito,-9.89376,-76.42928,Papa
14235,Llanqui papa,-9.89376,-76.42928,Papa
14236,Llamapa shilun,-9.89376,-76.42928,Papa
14237,Llamapa shillun rojo,-9.89376,-76.42928,Papa
14238,Lloque juito,-9.89376,-76.42928,Papa
14239,Janca shiri blanco,-9.89376,-76.42928,Papa
14241,Jilguero,-9.89376,-76.42928,Papa
14242,Jerga juyto,-9.89376,-76.42928,Papa
14243,Jaruna juito,-9.89376,-76.42928,Papa
14244,Jara curau,-9.89376,-76.42928,Papa
14245,Jorge chaucha,-9.89376,-76.42928,Papa
14246,Janca shiri morado,-9.89376,-76.42928,Papa
14248,Janca shiri,-9.89376,-76.42928,Papa
14249,Janca papa,-9.89376,-76.42928,Papa
14250,Jalga warmi,-9.89376,-76.42928,Papa
14251,Jacre,-9.89376,-76.42928,Papa
14252,Jachacu,-9.89376,-76.42928,Papa
14253,Jacas juyto,-9.89376,-76.42928,Papa
14254,Janca shiri rojo,-9.89376,-76.42928,Papa
14255,Killicsapa tupshin,-9.89376,-76.42928,Papa
14256,Largo wayro,-9.89376,-76.42928,Papa
14257,Lapan songo,-9.89376,-76.42928,Papa
14258,Lamshi papa,-9.89376,-76.42928,Papa
14259,Laipina juyto,-9.89376,-76.42928,Papa
14261,Jirca clavel,-9.89376,-76.42928,Papa
14262,Kitipsho,-9.89376,-76.42928,Papa
14263,Luycho papa,-9.89376,-76.42928,Papa
14264,Killicsa juito,-9.89376,-76.42928,Papa
14265,Juyto wayro,-9.89376,-76.42928,Papa
14266,Juyto morado,-9.89376,-76.42928,Papa
14267,Juitu acacllupa gasgun,-9.89376,-76.42928,Papa
14268,Juito maymish,-9.89376,-76.42928,Papa
14269,Juito curao,-9.89376,-76.42928,Papa
14270,Kitipshu juitu,-9.89376,-76.42928,Papa
14271,Papaya juito,-9.89376,-76.42928,Papa
14272,Pampamachay ojos grandes,-9.89376,-76.42928,Papa
14273,Pampamachay ojos morados,-9.89376,-76.42928,Papa
14274,Pampamachay pinto,-9.89376,-76.42928,Papa
14275,Pampamachay rojo,-9.89376,-76.42928,Papa
14276,Pampamachina,-9.89376,-76.42928,Papa
14277,Pampiña,-9.89376,-76.42928,Papa
14278,Panatawina,-9.89376,-76.42928,Papa
14279,Panatawina blanco,-9.89376,-76.42928,Papa
14280,Panatawina rojo,-9.89376,-76.42928,Papa
14281,Pansa de vaca,-9.89376,-76.42928,Papa
14282,Panza de vaca,-9.89376,-76.42928,Papa
14283,Papa jaspeado,-9.89376,-76.42928,Papa
14284,Papa lucma,-9.89376,-76.42928,Papa
14286,Pataisino,-9.89376,-76.42928,Papa
14287,Pachaj,-9.89376,-76.42928,Papa
14288,Pepino,-9.89376,-76.42928,Papa
14289,Pengay papa,-9.89376,-76.42928,Papa
14290,Pelotero juito,-9.89376,-76.42928,Papa
14292,Papa tapaj,-9.89376,-76.42928,Papa
14293,Paulina papa,-9.89376,-76.42928,Papa
14294,Papahuashina,-9.89376,-76.42928,Papa
14295,Pasña,-9.89376,-76.42928,Papa
14296,Pashnacha,-9.89376,-76.42928,Papa
14297,Paquiachi,-9.89376,-76.42928,Papa
14298,Papito,-9.89376,-76.42928,Papa
14299,Papaya papa,-9.89376,-76.42928,Papa
14300,Pampamachay muru,-9.89376,-76.42928,Papa
14301,Pechuquis,-9.89376,-76.42928,Papa
14303,Pampamachay ojos chicos,-9.89376,-76.42928,Papa
14304,Pallar,-9.89376,-76.42928,Papa
14305,Pallanchacrina,-9.89376,-76.42928,Papa
14316,Pacro pacro,-9.89376,-76.42928,Papa
14318,Pamoj,-9.89376,-76.42928,Papa
14319,Peruana,-9.89376,-76.42928,Papa
14320,Pampamachay morado,-9.89376,-76.42928,Papa
14321,Pampamachay grande,-9.89376,-76.42928,Papa
14322,Pampamachay blanco,-9.89376,-76.42928,Papa
14323,Pampamachay atañawi,-9.89376,-76.42928,Papa
14325,Pampamachay,-9.89376,-76.42928,Papa
14326,Pampamachay ojos azules,-9.89376,-76.42928,Papa
14327,Paltaj rojo,-9.89376,-76.42928,Papa
14328,Paltaj negro,-9.89376,-76.42928,Papa
14329,Paltaj muru,-9.89376,-76.42928,Papa
14330,Paltaj blanco,-9.89376,-76.42928,Papa
14331,Paltaj azul,-9.89376,-76.42928,Papa
14332,Paltag azul moro,-9.89376,-76.42928,Papa
14333,Pampamachay amarillo,-9.89376,-76.42928,Papa
14342,Puca  pumapamaquin,-9.89376,-76.42928,Papa
14344,Puca añil papa,-9.89376,-76.42928,Papa
14345,Puca auquin,-9.89376,-76.42928,Papa
14346,Puca cachita,-9.89376,-76.42928,Papa
14348,Pepino amarillo,-9.89376,-76.42928,Papa
14349,Puca curur,-9.89376,-76.42928,Papa
14350,Puca isca papa,-9.89376,-76.42928,Papa
14351,Puca huma,-9.89376,-76.42928,Papa
14352,Puca hualash,-9.89376,-76.42928,Papa
14353,Puca garasaco,-9.89376,-76.42928,Papa
14355,Puca chaucha,-9.89376,-76.42928,Papa
14357,Puca chinchis,-9.89376,-76.42928,Papa
14358,Puca curo,-9.89376,-76.42928,Papa
14359,Puca curao,-9.89376,-76.42928,Papa
14360,Puca cuñori,-9.89376,-76.42928,Papa
14361,Puca culebra papa,-9.89376,-76.42928,Papa
14362,Puca culebra,-9.89376,-76.42928,Papa
14363,Pishgush blanco,-9.89376,-76.42928,Papa
14365,Peruanita tornillo,-9.89376,-76.42928,Papa
14366,Pispa papa,-9.89376,-76.42928,Papa
14367,Pillao juito,-9.89376,-76.42928,Papa
14368,Pichiusa juyto,-9.89376,-76.42928,Papa
14369,Pichiusa juito,-9.89376,-76.42928,Papa
14370,Petiquina,-9.89376,-76.42928,Papa
14371,Pillgush juyto,-9.89376,-76.42928,Papa
14372,Peruanito juito,-9.89376,-76.42928,Papa
14373,Pillpi juito,-9.89376,-76.42928,Papa
14374,Peruanita redondo,-9.89376,-76.42928,Papa
14375,Peruanita moro rojo,-9.89376,-76.42928,Papa
14377,Peruanita,-9.89376,-76.42928,Papa
14379,Peruana blanco,-9.89376,-76.42928,Papa
14380,Pescado juito,-9.89376,-76.42928,Papa
14381,Piña papa azul,-9.89376,-76.42928,Papa
14382,Peruanita juito,-9.89376,-76.42928,Papa
14383,Pishgupa papan,-9.89376,-76.42928,Papa
14384,Pishgopachaquin rojo,-9.89376,-76.42928,Papa
14385,Pishgopachaquin,-9.89376,-76.42928,Papa
14386,Piña shiri blanco,-9.89376,-76.42928,Papa
14387,Pillao wina,-9.89376,-76.42928,Papa
14388,Piña rosado,-9.89376,-76.42928,Papa
14389,Pishgush wayta,-9.89376,-76.42928,Papa
14390,Piña azul,-9.89376,-76.42928,Papa
14391,Piña amarillo,-9.89376,-76.42928,Papa
14392,Piña,-9.89376,-76.42928,Papa
14396,Piña shiri,-9.89376,-76.42928,Papa
14401,Muru wayro,-9.89376,-76.42928,Papa
14402,Muru wiclush,-9.89376,-76.42928,Papa
14403,Muru wiclush rojo,-9.89376,-76.42928,Papa
14404,Mururayhuana,-9.89376,-76.42928,Papa
14405,Mushca,-9.89376,-76.42928,Papa
14406,Mushcoj pampamachay,-9.89376,-76.42928,Papa
14407,Mushcupapa,-9.89376,-76.42928,Papa
14408,Mushquita,-9.89376,-76.42928,Papa
14409,Muru uchu uchu,-9.89376,-76.42928,Papa
14411,Muru tunqui,-9.89376,-76.42928,Papa
14413,Negra juana,-9.89376,-76.42928,Papa
14414,Negracha,-9.89376,-76.42928,Papa
14416,Negropa chaquin,-9.89376,-76.42928,Papa
14417,Nina juitu,-9.89376,-76.42928,Papa
14418,Nina manchay blanco,-9.89376,-76.42928,Papa
14419,Nina mantsag,-9.89376,-76.42928,Papa
14421,Niña huarmi moro,-9.89376,-76.42928,Papa
14422,Niña warmi,-9.89376,-76.42928,Papa
14423,Niñopa maquin,-9.89376,-76.42928,Papa
14424,Nagsa nagsa,-9.89376,-76.42928,Papa
14425,Muru quitipshu,-9.89376,-76.42928,Papa
14426,Muru papa,-9.89376,-76.42928,Papa
14427,Muru pashnacha,-9.89376,-76.42928,Papa
14428,Muru pillpi,-9.89376,-76.42928,Papa
14429,Muru piña,-9.89376,-76.42928,Papa
14430,Muru piste,-9.89376,-76.42928,Papa
14433,Muru pucroj,-9.89376,-76.42928,Papa
14434,Muru pucrush,-9.89376,-76.42928,Papa
14436,Muru pumapamaquin,-9.89376,-76.42928,Papa
14437,Muru utcush,-9.89376,-76.42928,Papa
14438,Muru puncho,-9.89376,-76.42928,Papa
14439,Muru pishgush,-9.89376,-76.42928,Papa
14440,Muru rima rima,-9.89376,-76.42928,Papa
14441,Muru shagsho,-9.89376,-76.42928,Papa
14442,Muru shaluca,-9.89376,-76.42928,Papa
14443,Muru tarma,-9.89376,-76.42928,Papa
14444,Muru tarmeña,-9.89376,-76.42928,Papa
14445,Muru tashga,-9.89376,-76.42928,Papa
14446,Muru tatash,-9.89376,-76.42928,Papa
14450,Muru tumbash,-9.89376,-76.42928,Papa
14451,Muru tumbay,-9.89376,-76.42928,Papa
14454,Paca pishgush,-9.89376,-76.42928,Papa
14456,Oguish wachuy,-9.89376,-76.42928,Papa
14457,Oshgu papa,-9.89376,-76.42928,Papa
14458,Ogausho papa,-9.89376,-76.42928,Papa
14460,Pachac wachaj,-9.89376,-76.42928,Papa
14462,Oga juyto,-9.89376,-76.42928,Papa
14463,Oga papa,-9.89376,-76.42928,Papa
14468,Pachac wachaj amarilla tornillo,-9.89376,-76.42928,Papa
14475,Nupe azulino,-9.89376,-76.42928,Papa
14476,Ñiña papa,-9.89376,-76.42928,Papa
14478,Ñupi,-9.89376,-76.42928,Papa
14481,Obrajiliu,-9.89376,-76.42928,Papa
14482,Ocush papa,-9.89376,-76.42928,Papa
14483,Ojos azules,-9.89376,-76.42928,Papa
14491,Huachhua,-12.03053,-74.85318,Papa
14493,huayro,-12.03053,-74.85318,Papa
14522,huanca,-12.03053,-74.85318,Papa
14524,Andina,-12.03053,-74.85318,Papa
14529,canchan,-12.03053,-74.85318,Papa
14530,Canchán,-12.03053,-74.85318,Papa
14576,peruanita,-12.03053,-74.85318,Papa
14579,Negra,-12.03053,-74.85318,Papa
14614,Perricholi,-12.03053,-74.85318,Papa
14627,Ranrahirca,-12.03053,-74.85318,Papa
14638,yungay,-12.03053,-74.85318,Papa
14642,cunchocano,-11.00115,-76.01802,Papa
14647,cuello de gallo,-11.00115,-76.01802,Papa
14648,cuchipi  ismairin,-11.00115,-76.01802,Papa
14653,muro shashaywarmi,-11.00115,-76.01802,Papa
14655,muro huayro shuito,-11.00115,-76.01802,Papa
14656,ayacshaco,-11.00115,-76.01802,Papa
14657,colorado,-11.00115,-76.01802,Papa
14658,muro huayro,-11.00115,-76.01802,Papa
14659,peruanita,-11.00115,-76.01802,Papa
14662,chumpichileco,-11.00115,-76.01802,Papa
14663,papa mauna,-11.00115,-76.01802,Papa
14664,papa negra,-11.00115,-76.01802,Papa
14665,chingras colorado,-11.00115,-76.01802,Papa
14666,muro rumac,-11.00115,-76.01802,Papa
14667,mauna morada redonda,-11.00115,-76.01802,Papa
14668,huayro negra con yema amarillo,-11.00115,-76.01802,Papa
14669,huayro negro,-11.00115,-76.01802,Papa
14670,huayro rojo y blanco chispeado,-11.00115,-76.01802,Papa
14671,ishcupuro,-11.00115,-76.01802,Papa
14672,milagro rojo,-11.00115,-76.01802,Papa
14673,milagro negro,-11.00115,-76.01802,Papa
14674,Milagro negra,-11.00115,-76.01802,Papa
14675,milagro morado,-11.00115,-76.01802,Papa
14676,milagro blanco con rosado,-11.00115,-76.01802,Papa
14678,milagro,-11.00115,-76.01802,Papa
14679,huayro colorado,-11.00115,-76.01802,Papa
14680,lengua de vaca,-11.00115,-76.01802,Papa
14681,mauna blanca redonda,-11.00115,-76.01802,Papa
14686,malauchaca,-11.00115,-76.01802,Papa
14689,milagro blanco,-11.00115,-76.01802,Papa
14691,piña,-11.00115,-76.01802,Papa
14694,niña runtush,-11.00115,-76.01802,Papa
14695,morada,-11.00115,-76.01802,Papa
14700,huayro moro,-11.00115,-76.01802,Papa
14702,huayro morado y blanco chispeado,-11.00115,-76.01802,Papa
14711,huayro blanco,-11.00115,-76.01802,Papa
14724,arequipeña negra,-11.00115,-76.01802,Papa
14726,blanco shuito,-11.00115,-76.01802,Papa
14729,balla saco,-11.00115,-76.01802,Papa
14736,azul muro shuito,-11.00115,-76.01802,Papa
14738,amarillo shuito,-11.00115,-76.01802,Papa
14741,caro pahuagra,-11.00115,-76.01802,Papa
14742,alianza largo,-11.00115,-76.01802,Papa
14743,amarilla,-11.00115,-76.01802,Papa
14744,cheaquil amarillo,-11.00115,-76.01802,Papa
14745,cheaquil rojo,-11.00115,-76.01802,Papa
14746,alianza chata,-11.00115,-76.01802,Papa
14747,chata negra,-11.00115,-76.01802,Papa
14748,chata colorada,-11.00115,-76.01802,Papa
14749,amarilla rumac,-11.00115,-76.01802,Papa
14750,chaulina,-11.00115,-76.01802,Papa
14751,calabaza,-11.00115,-76.01802,Papa
14752,cheaquil negro,-11.00115,-76.01802,Papa
14755,azul siqui,-11.00115,-76.01802,Papa
14756,cheaquil blanco,-11.00115,-76.01802,Papa
14757,calashaco,-11.00115,-76.01802,Papa
14758,chata blanca,-11.00115,-76.01802,Papa
14759,shuito negro,-11.00115,-76.01802,Papa
14760,pumapamaki,-11.00115,-76.01802,Papa
14761,shaywarrmi rojo,-11.00115,-76.01802,Papa
14762,santa rosa,-11.00115,-76.01802,Papa
14763,rucma colorado,-11.00115,-76.01802,Papa
14764,puka ehillico,-11.00115,-76.01802,Papa
14765,shiri blanca redonda de ojos azules,-11.00115,-76.01802,Papa
14766,yana huayro,-11.00115,-76.01802,Papa
14767,shuito puka shaco,-11.00115,-76.01802,Papa
14768,shuito iscupuro,-11.00115,-76.01802,Papa
14769,puru negra,-11.00115,-76.01802,Papa
14770,puruma,-11.00115,-76.01802,Papa
14771,shuito blanco,-11.00115,-76.01802,Papa
14772,shiri shuito nativo,-11.00115,-76.01802,Papa
14773,shiri shuito comun,-11.00115,-76.01802,Papa
14774,shiri morado redondo,-11.00115,-76.01802,Papa
14775,shiri blanco redondo,-11.00115,-76.01802,Papa
14776,yana rucmac,-11.00115,-76.01802,Papa
14778,uncuy,-11.00115,-76.01802,Papa
14780,yema de huevo,-11.00115,-76.01802,Papa
14781,yana shuito,-11.00115,-76.01802,Papa
14783,rosado shuito,-11.00115,-76.01802,Papa
14784,wiri morado,-11.00115,-76.01802,Papa
14786,yuraj shuito,-11.00115,-76.01802,Papa
14792,shiri blanco shuito,-11.00115,-76.01802,Papa
14793,puka huayro,-11.00115,-76.01802,Papa
14795,Sangre de toro,-4.90904,-79.83394,Papa
14796,Camotilla,-4.90904,-79.83394,Papa
14797,Palta,-4.90904,-79.83394,Papa
14798,Samaca,-4.90904,-79.83394,Papa
14799,Chinvina chica,-4.90904,-79.83394,Papa
14800,Rosada,-4.90904,-79.83394,Papa
14801,Comino,-4.90904,-79.83394,Papa
14802,Blanca larga,-4.90904,-79.83394,Papa
14803,Blanca ojo rosado,-4.90904,-79.83394,Papa
14804,Colorada baya,-4.90904,-79.83394,Papa
14805,Manzana,-4.90904,-79.83394,Papa
14806,Blanca ojona,-4.90904,-79.83394,Papa
14807,Blanca oshotona,-4.90904,-79.83394,Papa
14808,Blanca redonda,-4.90904,-79.83394,Papa
14809,Blanca yopota,-4.90904,-79.83394,Papa
14810,Chichia ckuto,-4.90904,-79.83394,Papa
14811,Sapa blanca,-4.90904,-79.83394,Papa
14812,Blanca ojo colorado,-4.90904,-79.83394,Papa
14813,Tablosa,-4.90904,-79.83394,Papa
14814,Ciruela amarilla,-4.90904,-79.83394,Papa
14815,Huevo de caballo,-4.90904,-79.83394,Papa
14816,Puca platillo,-4.90904,-79.83394,Papa
14817,Huevo de perdiz,-4.90904,-79.83394,Papa
14818,Huarasina,-4.90904,-79.83394,Papa
14819,Zuela rosada,-4.90904,-79.83394,Papa
14820,Piña negra,-4.90904,-79.83394,Papa
14821,Overa,-4.90904,-79.83394,Papa
14822,Piña colorada,-4.90904,-79.83394,Papa
14823,Camote,-4.90904,-79.83394,Papa
14824,Buitrona,-4.90904,-79.83394,Papa
14825,Línea 9,-4.90904,-79.83394,Papa
14826,Yema de huevo,-4.90904,-79.83394,Papa
14827,Peruanita,-4.90904,-79.83394,Papa
14828,Perica,-4.90904,-79.83394,Papa
14829,Colorada,-4.90904,-79.83394,Papa
14830,Pechuquiseña,-4.90904,-79.83394,Papa
14831,Pata de indio,-4.90904,-79.83394,Papa
14832,Liberteña,-4.90904,-79.83394,Papa
14833,Roja,-4.90904,-79.83394,Papa
14834,Limeña,-4.90904,-79.83394,Papa
14835,Piña,-4.90904,-79.83394,Papa
14836,Ojo de buitre,-4.90904,-79.83394,Papa
14837,Cucula rosada,-4.90904,-79.83394,Papa
14838,Negra,-4.90904,-79.83394,Papa
14839,Antiada blanca,-4.90904,-79.83394,Papa
14840,Antiva,-4.90904,-79.83394,Papa
14841,Antiva cashca,-4.90904,-79.83394,Papa
14842,Antiva colorada,-4.90904,-79.83394,Papa
14843,Antiva morada,-4.90904,-79.83394,Papa
14844,Antiva negra,-4.90904,-79.83394,Papa
14845,Antiva rosada,-4.90904,-79.83394,Papa
14846,Ajisa,-4.90904,-79.83394,Papa
14847,Andina,-4.90904,-79.83394,Papa
14848,Oshotona negra,-4.90904,-79.83394,Papa
14849,Bandeña,-4.90904,-79.83394,Papa
14850,Morita,-4.90904,-79.83394,Papa
14851,Sinchada,-4.90904,-79.83394,Papa
14852,Negra lisa,-4.90904,-79.83394,Papa
14853,Negra flor blanca,-4.90904,-79.83394,Papa
14854,Negra chorenga,-4.90904,-79.83394,Papa
14855,Morada,-4.90904,-79.83394,Papa
14856,Mora ojo de cuy,-4.90904,-79.83394,Papa
14857,Tutuma,-4.90904,-79.83394,Papa
14858,Mishunga,-4.90904,-79.83394,Papa
14859,Negra cashca,-4.90904,-79.83394,Papa
14860,Chaucha amarilla,-4.90904,-79.83394,Papa
14861,Canela,-4.90904,-79.83394,Papa
14862,Charan sique,-4.90904,-79.83394,Papa
14863,Tomasa,-4.90904,-79.83394,Papa
14864,Oshotona,-4.90904,-79.83394,Papa
14865,Baya,-4.90904,-79.83394,Papa
14866,Ojo azul,-4.90904,-79.83394,Papa
14867,Chalaca,-4.90904,-79.83394,Papa
14868,Negra yopota,-4.90904,-79.83394,Papa
